height_cm,weight_kg,age,three_point,dunk,defense,passing,rebounding,speed,stamina,injury_prone,position_PF,position_PG,position_SF,position_SG,team_Dragons,team_Eagles,team_Falcons,team_Knights,team_Lions,team_Rhinos,team_Sharks,team_Tigers,team_Wolves,overall_rating
214.0,90.0,19.0,76.55467505158609,67.84999682926379,51.37078552153048,1.0513224541653488,72.26835744744866,19.957161589593877,75.07902311797878,0,False,False,False,True,False,False,True,False,False,False,False,False,False,82.64576222457039
190.0,76.0,35.0,55.73371695730081,57.84925082293301,60.025141009958304,81.96770027804591,4.914839034517704,97.58708627835368,93.61255715401346,1,False,False,False,False,False,False,False,True,False,False,False,False,False,86.25495177853021
200.0,110.0,27.0,59.76682827027031,4.191521671625753,40.77780344061627,0.9827552569787844,59.08662673951145,50.36917612374447,53.55219160859635,0,True,False,False,False,False,False,True,False,False,False,False,False,False,80.21919386500775
198.0,93.0,26.0,74.2881493667939,41.719341856457646,51.23928207321066,14.551548278735916,16.82365791084919,86.6855213027066,50.97570669008714,0,False,False,False,False,False,False,False,False,False,False,False,True,False,84.44542607386859
200.0,76.0,32.0,3.601881829142639,61.51291405411998,41.5818568018411,41.716427897570206,84.67850018697453,90.95866950537771,47.6991915378175,1,False,False,False,False,False,False,True,False,False,False,False,False,False,75.9561032683171
216.0,83.0,37.0,27.09426983163654,10.343411486048335,62.3210373068007,67.42935737000246,55.91366564629684,45.49507768419997,30.37238516318258,0,False,True,False,False,False,False,False,False,False,False,False,False,True,80.44922257672286
177.0,74.0,25.0,11.043186341110268,83.2363539660995,6.81866197654627,3.994797328609434,60.053476820641485,23.36247636485665,20.03398210964423,0,True,False,False,False,False,False,False,False,False,False,True,False,False,69.16953536067305
214.0,110.0,36.0,63.76882468959355,3.926941424165231,41.89697737795244,13.328425808217316,36.176831192256586,72.0333369165993,88.06505774645778,0,True,False,False,False,False,False,False,False,False,False,True,False,False,83.0575332180801
204.0,128.0,38.0,79.59263871435024,33.537160621746246,22.83312523686109,54.62476001308509,85.9502975624898,97.12199118854944,76.0704806043895,0,False,False,False,False,False,False,False,True,False,False,False,False,False,90.87093569160442
215.0,115.0,18.0,92.71237818644494,38.21394748325693,86.95336718149798,62.68329044150672,33.37042075756299,33.64503518175101,50.97231716035652,0,False,False,False,False,False,False,False,False,False,False,False,False,False,88.29356619248657
191.0,105.0,25.0,96.99265253451908,55.47318032823543,18.06575413113032,25.31989070128102,31.64687840614986,21.12082585879517,37.99599522597526,0,False,False,False,False,False,False,True,False,False,False,False,False,False,77.4630462138235
184.0,113.0,22.0,97.06765454097442,3.2659060784495875,31.29195480288226,21.75879399316445,9.48491932531561,39.480728287825606,43.95077804475518,0,False,False,False,True,False,False,False,True,False,False,False,False,False,77.96490242350848
204.0,117.0,25.0,85.65372237479268,49.281958453282456,23.10808528744962,51.51670283865888,25.466376588996187,29.81503562765556,65.94232468499163,0,False,False,True,False,False,True,False,False,False,False,False,False,False,82.92492139682982
208.0,82.0,29.0,87.40717733051852,72.86562842366027,35.47972896563887,9.9237664919681,96.57704438842872,69.06227420813416,1.1526014052985256,0,False,True,False,False,False,False,False,False,False,False,False,True,False,85.86404137290194
192.0,103.0,34.0,75.6730167068568,35.86215819535914,56.441658777974766,81.60567571143235,66.57652402653673,19.344722801193747,79.69475040156459,0,False,True,False,False,False,False,False,True,False,False,False,False,False,89.60340156340791
180.0,72.0,37.0,71.44241640712423,5.560552168046062,28.328440349257733,16.144768603292103,87.5933022186205,4.6964422407667294,30.12312947939082,0,True,False,False,False,False,False,True,False,False,False,False,False,False,74.20169521968894
212.0,107.0,24.0,41.833386410228016,80.8405738893691,31.206404465202063,8.857833963664408,91.13418162164088,28.42882890954593,41.34657667101601,0,False,False,False,True,False,False,True,False,False,False,False,False,False,81.05067796946902
197.0,123.0,31.0,6.400634660862092,41.96273828068103,77.80463064831991,73.59204063739489,45.8204805252216,46.18064815620186,83.15739259104525,0,False,False,True,False,False,False,False,True,False,False,False,False,False,85.5999038515032
190.0,107.0,31.0,66.19689447938686,53.187176650501655,70.72789119056672,71.93881555748203,88.12580677630116,60.41739381725918,29.845066114776053,0,False,False,False,True,False,False,False,False,True,False,False,False,False,89.52988715585468
189.0,122.0,34.0,56.33953507126401,36.482247020779866,25.89042747931396,63.73021565380239,80.78314518266222,10.061997722259008,35.95431445200035,0,False,False,False,False,True,False,False,False,False,False,False,False,False,81.19078481363127
194.0,94.0,28.0,60.68469555401391,7.928028463119174,5.274395216221739,58.62354987807616,21.77808017675685,39.72912929459057,69.32095422188678,0,False,False,False,True,False,True,False,False,False,False,False,False,False,80.75992916841739
196.0,127.0,24.0,32.529061836174776,73.02491895295712,64.8464556900237,91.5814348190744,85.43995133256801,53.65781900286203,20.728252254973555,0,False,False,False,True,False,True,False,False,False,False,False,False,False,89.85188603692228
180.0,129.0,21.0,30.24195112785364,82.59323085500162,62.35053112473372,68.02506883303741,99.28321316819752,82.96438053529283,46.78594626341599,0,False,False,True,False,False,True,False,False,False,False,False,False,False,93.34360657790128
217.0,77.0,20.0,15.369104284420454,16.266081510548513,7.489584200198374,20.42564679363964,65.54359784406613,34.296651970007815,33.55572016966571,0,False,False,False,False,False,False,False,False,False,False,False,False,False,69.68135439254868
192.0,128.0,19.0,78.75490858587793,48.72653541000508,18.089190137889837,79.78046813410725,10.579652027279897,41.62849285443547,51.45711162678005,0,False,False,False,True,False,False,False,True,False,False,False,False,False,80.85508894292045
189.0,129.0,24.0,26.32473465180112,39.31471294940152,5.739184368827354,26.26954770019353,81.11045663053181,65.06065232521034,30.92681114996953,1,False,False,False,False,False,False,False,False,False,False,True,False,False,67.54888950177934
195.0,116.0,29.0,83.5825927910516,1.9155485551252904,56.38929210554024,72.04567414627562,2.114982334941629,50.998507931349714,83.78413809055185,0,False,False,False,True,True,False,False,False,False,False,False,False,False,87.55294564781416
214.0,73.0,27.0,88.91279239400099,34.27309254279072,34.18490419172582,89.09738846907038,18.849985279556115,94.40412782809274,12.027096312860683,0,False,True,False,False,False,False,True,False,False,False,False,False,False,82.88506712592525
187.0,115.0,19.0,99.56311094988834,45.41836627367061,66.66856518925131,1.66715505996331,89.4747570831301,64.47567265900929,41.17476675902432,0,False,False,False,False,False,False,False,False,False,True,False,False,False,88.57395748978186
216.0,82.0,39.0,68.54438832219016,80.57145256682179,14.669511401518154,97.4904272810235,19.038178629703477,95.9592147609234,41.185228314449695,0,False,False,True,False,False,False,False,False,False,False,False,False,True,90.53593141800972
196.0,81.0,30.0,3.892996332566745,51.05807574595599,13.998737672176286,54.97172551633111,49.03124894098283,27.519021177347568,66.93854236698692,0,True,False,False,False,False,False,False,False,False,False,True,False,False,76.38329430336651
178.0,91.0,19.0,77.11228158518865,77.52440518349492,56.73909441560734,3.9361879819729495,33.873295577443145,93.00053777910726,25.66616898959144,0,True,False,False,False,False,False,False,False,False,False,False,False,True,80.45850971939424
209.0,78.0,38.0,8.701721830278874,48.96440760320326,60.82113767664467,75.34756054464806,13.088113855357598,44.840784101593286,4.795773243698765,0,False,False,False,True,False,False,False,False,False,False,False,True,False,77.74950703592906
188.0,115.0,19.0,66.1667259629189,12.694441375497266,28.27654570600986,14.938163622643208,52.68171660504134,28.107388544511316,95.6835667543063,0,False,False,False,False,False,False,False,True,False,False,False,False,False,78.47933833592401
217.0,95.0,19.0,57.71225860383208,76.05756424552823,40.96728692925191,71.72618758657563,70.03478888665695,90.94436640366312,16.47177469429809,0,False,False,False,False,False,False,False,False,True,False,False,False,False,90.52096095928368
205.0,115.0,34.0,2.2425889162055124,54.43448876343211,53.53477680616568,82.08490092631287,24.781244290690687,25.41472801278144,1.5838070944874216,0,False,False,False,True,False,False,False,False,False,False,False,False,True,75.50694135220444
218.0,71.0,21.0,50.70596467387183,35.659617598620564,67.37562297840898,78.06993041716287,0.8495578607209509,54.446133214916856,94.30207096457362,0,False,True,False,False,False,False,False,True,False,False,False,False,False,91.09097092362158
212.0,113.0,35.0,7.049194564314465,27.149200254271133,33.733060884576545,64.73421343730912,20.93483993840988,9.68187309872186,51.62478232000605,1,False,False,False,False,False,False,False,True,False,False,False,False,False,66.69885416688726
181.0,88.0,28.0,84.4871347755229,28.454138567693377,32.784283788581824,97.74381842040124,25.19982216440717,89.50338588534369,28.958270467072712,1,False,False,True,False,False,False,False,False,False,True,False,False,False,81.89376620760875
195.0,101.0,37.0,0.8363681876857099,8.987685173616066,19.54580003683999,94.57151084410243,79.90821457719545,36.25832125946771,66.33626109564929,0,False,False,False,True,False,False,True,False,False,False,False,False,False,81.4087827517915
219.0,80.0,38.0,48.93925374065887,83.91466080707525,8.670656759564022,14.990925324713968,45.341623062426805,71.43875620372924,22.683710232549515,0,False,True,False,False,False,False,True,False,False,False,False,False,False,78.3713035221843
217.0,120.0,38.0,6.845871933357806,41.814478816279966,62.13306241557073,46.72609960075026,28.62798621119409,12.628347258456897,47.53590676808685,0,True,False,False,False,False,False,False,False,True,False,False,False,False,75.97566220743408
179.0,113.0,27.0,10.251596406647446,21.244727719547296,81.18661240103798,53.75401436403463,16.811809759772512,76.32949119972817,59.94305420276217,0,False,True,False,False,False,False,False,False,True,False,False,False,False,83.60336622070453
200.0,110.0,29.0,92.07666084633571,89.79646468477885,11.060359887316086,64.95560067569618,64.52376445533316,13.257407748448236,64.10060573207012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,82.724873139543
204.0,119.0,24.0,18.792038081532304,25.448133161826025,45.03503857807928,91.01961241446963,76.10059829495553,16.844055113191526,79.5072881181164,0,True,False,False,False,False,False,True,False,False,False,False,False,False,81.18553885675325
200.0,83.0,38.0,10.590580440375764,87.9330215678474,96.14166196420496,69.33775385188524,36.45664275198644,63.74046122611835,38.7050011934887,0,False,True,False,False,False,False,False,False,True,False,False,False,False,89.94129048865918
215.0,127.0,20.0,28.249606597285226,2.49716621170496,94.92731062456168,85.7857783517489,10.68209929639906,57.80721020124125,87.09675998625426,0,False,False,False,True,False,False,False,False,False,False,False,True,False,92.07539078664958
199.0,73.0,25.0,1.914486799683668,64.8765386159386,55.28148757183491,21.076309942990623,34.562703703615895,81.79041768324394,34.24752191863042,1,True,False,False,False,True,False,False,False,False,False,False,False,False,72.32738598927092
209.0,123.0,25.0,24.83762603698002,67.1093157085976,43.52622796565539,11.396588711924116,64.7720054420612,69.25728000775818,11.376195880454942,1,False,False,True,False,False,False,False,False,False,False,False,True,False,70.20340829432928
191.0,111.0,37.0,32.11621526359535,17.464718589632955,30.76790894779485,25.232274426374524,0.9969234734518496,88.77515246716881,4.741563614008493,0,False,False,False,False,True,False,False,False,False,False,False,False,False,72.52072372109919
185.0,96.0,21.0,15.159507480009935,34.50837455132337,73.50251861898234,77.4485603119791,20.49792328259108,49.173794301898944,93.59941790017776,0,False,False,False,False,False,False,False,False,False,False,False,True,False,87.61304730566602
203.0,74.0,28.0,24.153684170168177,39.69921622074742,69.12466637859893,43.804407590538375,94.7565126324043,85.9324951070476,82.62173757752201,0,False,True,False,False,False,False,False,True,False,False,False,False,False,93.37763876489323
199.0,81.0,39.0,88.29938248297731,73.14863597031159,24.879178873917706,29.391676050493377,56.26554229027424,76.5106591633131,45.72304196195444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,86.88884994520579
180.0,84.0,23.0,85.50302016199352,12.548629679915068,47.17398375184391,48.523045576535615,96.55179182347663,20.58873107665994,52.98756255182061,0,True,False,False,False,False,True,False,False,False,False,False,False,False,83.36116978239716
189.0,123.0,24.0,1.2156771477386807,34.751879531375465,18.28133885392259,44.3439102836044,33.72124904062858,0.0241004685134549,85.45686640326409,0,True,False,False,False,False,False,False,False,False,False,False,False,True,74.36859761912899
211.0,124.0,18.0,45.02542461428904,75.23978823037879,36.91361938092045,15.636214164487503,14.278563666788468,9.093544991304114,15.049549807258556,0,False,False,True,False,False,False,False,False,False,False,True,False,False,75.76358448897017
214.0,109.0,20.0,57.126046993709735,7.675806188873802,94.76861770642796,80.36934518773025,77.3995087294009,31.318205070363515,44.84852280026338,1,False,True,False,False,False,False,False,False,False,False,False,True,False,78.10014618451875
186.0,112.0,21.0,95.98628027134552,79.38181039080396,41.35165302899592,84.0348177588508,11.47419583381919,86.88010958178202,85.51094219974401,0,False,False,False,False,False,False,False,False,False,True,False,False,False,96.71666944641906
200.0,96.0,30.0,90.82284887003227,72.87780544506475,90.95484730121385,62.8734015059993,66.93154163635016,4.978100152304377,39.6247346816406,0,False,True,False,False,False,False,False,False,False,False,False,False,True,90.04720763640604
185.0,126.0,26.0,24.535231416621105,8.122963480667266,64.55343564105223,18.659009687316757,88.16353491754107,4.606916967546759,24.56315740488145,0,False,False,False,False,False,False,False,False,False,False,False,False,True,77.29154055724295
217.0,90.0,30.0,36.95741994267732,89.03843208552661,74.15661084668295,65.65627023996524,85.45154359107495,78.92906546771047,74.23102455337244,0,False,False,True,False,False,False,False,False,False,False,False,True,False,97.3425405121935
208.0,102.0,32.0,37.45482433795813,67.04343337969175,32.622050698093155,97.89473558546618,1.2821649510605826,90.19161078378828,35.02723706693276,0,False,True,False,False,False,True,False,False,False,False,False,False,False,83.19117073868603
204.0,121.0,39.0,94.44485826943034,46.66931208844084,33.16168491078339,98.33407684142266,12.137192454861967,4.006908634826667,94.40947859303644,0,True,False,False,False,False,False,False,False,False,False,True,False,False,87.60623173421692
211.0,124.0,35.0,46.91072110475787,93.59372482485595,92.46417911286366,96.58366688075836,7.552708602588687,50.58092225923298,69.62214361212725,0,False,False,False,False,False,False,True,False,False,False,False,False,False,94.73595411229338
214.0,86.0,23.0,83.89973277180107,82.09810172991409,41.06826330102828,57.64889031398659,56.15945077121942,74.86721752509908,34.10478728306236,0,False,False,True,False,False,False,False,False,False,False,False,True,False,92.7950645198997
203.0,95.0,28.0,86.4433246868364,46.6181591127557,72.60848514838504,36.15401877629566,55.58708141989593,66.37343606939385,58.9331644947728,1,False,True,False,False,False,False,False,False,False,False,False,False,True,81.86172258493292
205.0,72.0,20.0,70.45544280274453,65.6409603500657,74.19777295139859,19.90934199359257,60.67162019700039,38.30588064210036,61.45410182213155,0,True,False,False,False,False,False,False,False,False,False,True,False,False,88.95164000136859
185.0,123.0,25.0,10.09781068177611,48.1277951219237,48.56342984133404,64.80303180552141,42.76690858241691,72.86151567927769,44.12296690917168,1,False,False,False,True,False,False,False,False,False,True,False,False,False,74.93648977111131
185.0,118.0,28.0,6.256484221945158,21.633277763082702,93.2566708705961,28.12845635530341,93.84476404104076,39.36818859906128,78.50718615635127,0,False,False,False,True,False,False,False,True,False,False,False,False,False,84.99852204634621
197.0,115.0,24.0,59.53032659274891,98.7336158579546,89.79552161850192,72.10546608978719,0.5864727887161303,63.326891733748894,80.25607481516279,0,False,False,False,True,False,False,False,False,False,False,True,False,False,94.23129287208758
191.0,90.0,38.0,66.6847391305658,70.06114963944516,76.97466228570872,21.14312579989112,79.05136075336478,42.38081851735742,36.48180963078569,0,False,True,False,False,False,True,False,False,False,False,False,False,False,85.60853080052821
182.0,98.0,32.0,57.67023988577563,61.71059444286563,59.731237833071184,16.372895787917095,58.15888378497554,24.990172163688985,6.589216503197271,1,False,True,False,False,False,False,False,False,False,False,False,True,False,71.48672738539489
219.0,72.0,32.0,36.73907286970704,41.07888099996118,39.37551415654067,45.49568797277372,47.71463759890493,24.52793049743673,13.351555135281956,0,False,False,False,True,False,False,False,False,False,True,False,False,False,75.06107200352345
192.0,73.0,25.0,6.239406859827723,78.34695600492677,96.62742977481858,16.45660584293349,90.3273622238914,93.0448600545031,50.8538891497708,0,False,False,False,True,True,False,False,False,False,False,False,False,False,89.88546873039866
177.0,78.0,33.0,43.974048650790856,81.43867792687614,85.20484158046929,89.24690939520117,80.72616493262504,25.94491710680763,46.4582764439246,1,False,True,False,False,False,False,False,False,False,True,False,False,False,84.0047222058482
212.0,129.0,22.0,66.30471918034225,31.18794357637252,40.73655242128324,45.28248052843268,70.23987210805987,17.275731828108732,95.41316415710726,0,False,False,False,False,False,False,False,False,False,True,False,False,False,83.04355915913627
198.0,105.0,23.0,79.7732263348214,64.18195168014353,75.61922341067805,50.18695310245037,79.5544391926648,39.71868863171289,45.21829393601079,0,True,False,False,False,False,False,False,False,False,False,False,True,False,92.4572523805902
177.0,110.0,22.0,21.491263703639586,11.82186222910886,39.5053337856796,24.361479198219428,33.410465208656326,32.93212774825043,53.42204099312473,0,False,True,False,False,True,False,False,False,False,False,False,False,False,75.93642850416238
177.0,102.0,31.0,78.37598424841073,47.73503981224013,85.86981212445738,32.07335823115712,15.141044393608505,74.76518245649778,56.6806105010466,0,False,False,False,False,False,False,False,False,False,False,True,False,False,87.29930115404161
210.0,124.0,34.0,72.27377522388046,56.39195667556237,88.44787275967592,16.874943839822954,5.233285730066283,96.68655502933936,49.9618411998762,0,True,False,False,False,False,False,False,False,False,False,False,True,False,87.64590951443567
200.0,70.0,35.0,89.79191869576658,87.28594215656645,57.356328002671,66.28597876346657,30.166224163114887,2.4697297686111286,39.499027054903245,0,False,False,True,False,False,False,True,False,False,False,False,False,False,88.2709629753347
176.0,79.0,24.0,30.67765995221412,22.65216260361057,48.6173654104883,73.64731746190728,40.097032668835176,27.96738565464432,10.339493663004152,1,False,True,False,False,False,False,False,False,False,False,False,True,False,69.95275099325212
214.0,104.0,34.0,92.71106288584274,30.64328227033716,85.75306077519237,69.66889878731969,35.677049034925126,85.97478056850669,27.489565825708773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,91.0100522780713
187.0,80.0,34.0,73.78849848346061,16.121881197512256,70.50409063535928,7.266558758115671,75.69268451270138,93.26481005424786,82.07358408157303,0,False,True,False,False,False,False,True,False,False,False,False,False,False,89.7445091799444
216.0,95.0,35.0,24.149648525686786,8.603215703294321,18.181765283733878,62.96835952592029,93.65702180708392,17.571524583682585,30.541349854275136,0,False,False,False,False,False,False,True,False,False,False,False,False,False,80.14814044065758
192.0,89.0,27.0,35.42713272172156,15.631697070886084,16.75665393045065,34.23951232958596,76.68488978177731,11.00177211275436,22.763253581939235,0,False,False,False,True,False,False,False,False,False,False,True,False,False,72.32422352101834
196.0,125.0,37.0,41.1958095034102,56.4231816684536,14.119906353718491,73.52285181015961,48.42131393476416,86.27707774592255,3.1174909111921223,0,False,True,False,False,False,False,False,False,False,False,True,False,False,79.90844323769139
201.0,113.0,36.0,41.860727491833,52.34013709220082,46.85569945911347,77.18360352301099,28.51865960100478,72.0616290663715,45.33706056041573,0,False,False,False,True,False,False,False,False,False,False,False,False,True,85.69451937113605
219.0,115.0,29.0,31.277798921035405,4.157895984659376,4.149732550990636,12.037814950553384,19.96697380406467,30.47609127973257,56.28302372146029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,71.44537611276363
188.0,126.0,21.0,25.046789879249896,81.87402294840508,90.92526944369924,95.8138119804496,92.00400525459035,83.12458050899426,98.6349922944162,1,False,True,False,False,True,False,False,False,False,False,False,False,False,92.83328510047193
189.0,106.0,18.0,14.692192358377076,82.04875844802748,58.17215274734768,1.9651482746847804,57.01872157998045,59.09160928272268,17.97978134950754,1,False,False,True,False,False,False,True,False,False,False,False,False,False,71.61053389431204
192.0,107.0,38.0,99.76282974021564,54.13744209074383,84.75476330547363,98.138333424128,53.68591465026184,97.06680277938705,5.853660008005013,0,False,False,True,False,True,False,False,False,False,False,False,False,False,97.67475120008864
189.0,89.0,23.0,19.524060295649203,11.98910934727121,72.01574609309402,60.32454226840298,15.478603484611195,53.13399532366091,61.38459450077243,0,False,False,False,True,False,False,False,False,False,False,False,False,False,81.68616434400931
187.0,80.0,28.0,15.482861259771983,55.70405132750352,67.91625683195628,76.62454727603789,84.36805296649777,55.67092565528539,64.72222833978554,0,True,False,False,False,False,False,False,True,False,False,False,False,False,92.83634193564598
183.0,129.0,37.0,24.90087361090899,44.30337063376194,81.57453806261209,96.43532340359864,92.07564510547336,68.60242239358911,57.71997464225615,0,False,False,False,False,False,False,False,False,True,False,False,False,False,94.5866870911209
219.0,76.0,35.0,45.3989911199699,95.97910204048502,67.66172335525064,56.685843329409465,93.8719301977863,41.74482838964625,97.55273290209018,0,False,False,True,False,False,False,False,False,False,False,False,False,True,94.53913681395474
176.0,115.0,31.0,71.43266357349975,31.38780765150273,15.378370551321618,28.7511199383759,5.032293293466394,44.677215883960685,12.818807281046174,0,False,False,True,False,False,False,True,False,False,False,False,False,False,74.46453939278872
212.0,98.0,36.0,38.78260899169312,13.097374299417408,34.29296627591959,50.0619532333931,95.05035615891347,54.48816860293935,95.06063715798729,0,True,False,False,False,False,False,False,False,False,False,False,False,True,86.10497393075178
211.0,94.0,35.0,46.63097561401701,21.87138889065392,10.986311374078294,14.424002111810353,19.48404916553641,20.782384145883583,68.30695751901241,0,False,False,True,False,False,False,False,False,True,False,False,False,False,73.20093506159068
188.0,123.0,32.0,94.70906671085191,16.440552907887874,13.812529314024724,77.21520276158381,5.592635012822567,66.04697213644312,10.294614470028618,0,True,False,False,False,False,False,False,False,False,False,False,True,False,80.70576925166995
198.0,113.0,30.0,28.24724263700037,66.78679067008134,13.31821256675234,60.5896815179483,85.25426448755003,0.3656311344649277,68.95342089054152,0,True,False,False,False,False,False,False,False,False,False,False,True,False,79.1938986380102
214.0,81.0,21.0,79.66813971913723,93.8315728651316,78.33872199958384,96.6734227535108,40.2526355490142,18.677252823112934,12.305212359032492,0,False,False,True,False,True,False,False,False,False,False,False,False,False,90.46262348188148
200.0,122.0,27.0,62.842645661458704,67.38388982700046,59.64670754135437,5.621390545987848,93.40329911306394,48.48587397161036,44.91234139302508,0,False,False,False,False,False,False,False,False,False,False,True,False,False,80.30124313565402
213.0,118.0,32.0,48.96244620502448,94.59708898455992,20.48024090562095,7.221318533518795,46.73873354479255,11.755724912093656,78.81597881357064,0,False,False,True,False,False,False,False,False,False,False,False,False,True,79.49883239830439
205.0,119.0,37.0,95.1423220845566,83.36440104751723,72.03839985864458,95.46663568790687,21.546290727573,91.0824220330396,19.668855823121312,1,False,True,False,False,False,False,False,False,False,False,False,False,True,84.5229127804165
187.0,114.0,24.0,8.510348611978536,72.20660642037853,45.56495494398774,98.4575896376113,8.933990229186684,28.52443423067665,86.69410428305123,0,False,False,False,False,False,False,False,False,False,False,False,True,False,87.69835280210502
213.0,94.0,27.0,69.71358058918092,35.472855673021265,55.81711838904408,1.9972932578028124,13.497848607164208,22.52071002162016,61.370796954374725,0,False,False,False,True,False,False,False,False,False,False,False,False,False,78.31190628817065
189.0,83.0,20.0,35.85784615248732,99.95577032504386,73.08703457761604,47.51083649318354,93.61630415509966,7.173534374742497,59.18079076633259,0,False,False,True,False,False,False,False,False,False,False,False,False,False,86.5454269190302
182.0,95.0,35.0,8.456537809723786,54.027889318742105,3.6461050825618457,71.8699265972796,79.01313737261083,10.935590310947884,96.94393756758784,0,False,False,False,True,False,False,False,False,False,False,False,True,False,81.40600090514951
215.0,110.0,38.0,18.613589775334795,39.20935769045727,57.5593428640082,34.30267125900244,35.65589211768887,26.55875983073599,5.3434602391017165,1,False,True,False,False,False,False,True,False,False,False,False,False,False,63.99282297103221
213.0,116.0,32.0,80.44946424318223,14.328145870264107,75.98236584283885,9.3017409262675,98.07611743888516,44.27359277064584,17.17099889736882,0,False,True,False,False,False,False,False,False,False,True,False,False,False,82.88432041411804
197.0,101.0,37.0,58.94539894846972,57.30422006190157,82.02533189448897,25.810764317341476,52.59465769014594,88.14858195889104,39.47753167716829,0,False,True,False,False,False,False,False,True,False,False,False,False,False,85.49106658164244
206.0,72.0,39.0,29.238311041219312,3.93918336928194,98.88405413036632,63.91078469947063,67.3609831996695,58.096858663159246,3.859156193813385,0,False,False,False,True,False,False,False,False,False,False,False,False,True,82.00519308972389
187.0,119.0,39.0,98.11179078679358,41.22797278316656,62.337956595990704,87.35342642452146,26.766843719429755,33.96606204814427,33.29502469623733,0,True,False,False,False,False,False,False,False,False,False,False,True,False,87.89740876883246
209.0,79.0,36.0,78.37382510752364,63.77741418455916,19.64869669562112,7.006869572118946,10.184726514238276,48.52556041472411,37.94613805934648,0,False,False,True,False,False,False,True,False,False,False,False,False,False,78.42450957734789
197.0,71.0,24.0,3.893801668766561,80.99244203028994,71.92452005758318,73.18727372865008,54.08270639715397,41.57748009896515,89.77958063920259,0,False,True,False,False,False,False,True,False,False,False,False,False,False,88.73527090145919
215.0,98.0,39.0,1.3745554011345251,34.580609841042495,99.5734452051323,76.77646177143377,57.71866762233089,6.582984336315379,12.126489335913671,0,False,False,False,False,False,False,False,False,False,False,False,False,False,76.65314131981997
175.0,111.0,25.0,42.76013337033373,13.54595367946908,50.889407006988016,61.03760597816921,56.9230212091448,89.0220670554556,5.713271934332997,0,False,False,False,True,True,False,False,False,False,False,False,False,False,80.25605409970959
210.0,119.0,22.0,79.155820259137,22.62724300031862,82.39976518799783,17.589028341866207,12.68728280630933,60.60138319360813,48.605754190268094,0,True,False,False,False,False,False,False,False,False,False,False,False,True,83.65038804360192
213.0,86.0,18.0,67.2702994208898,29.63576135132884,19.86316138618691,24.399530235247223,70.32800540422505,3.879945472888746,3.782013655203531,0,False,False,True,False,False,False,True,False,False,False,False,False,False,71.86091985379477
186.0,116.0,25.0,53.59350788521182,33.80844093662614,23.66097827075073,66.9268291750835,25.320116336997668,1.276542651789736,42.24457900308792,0,False,True,False,False,False,False,True,False,False,False,False,False,False,75.9192964979885
179.0,87.0,18.0,58.0699084554285,41.41410682156662,90.88264977168625,79.00832499714377,30.43075918208643,66.19698394506341,85.24388856418732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,92.28582844505428
212.0,75.0,24.0,7.697166938087408,1.289746978952544,74.89631508603985,38.28333947684352,71.30142918617408,76.04646062760668,18.125025555155197,0,True,False,False,False,False,False,False,False,False,False,False,False,False,77.48282762385719
192.0,120.0,24.0,30.978785920909925,10.326500887504842,23.22246909013431,45.79002951270714,84.21937308731145,91.15768872630524,16.45253723928124,0,True,False,False,False,False,False,False,False,False,True,False,False,False,80.08194111148137
199.0,91.0,36.0,15.727320817971536,53.22918759514545,74.52147426908346,9.24495170370666,24.344261676541063,66.70368571253539,93.68534300910152,0,False,True,False,False,True,False,False,False,False,False,False,False,False,82.58978804133528
218.0,75.0,39.0,83.71196278306522,58.31302190995835,93.016520286255,17.396370590333866,81.83606413952167,46.91774960927717,34.989546364739866,0,False,True,False,False,False,False,False,True,False,False,False,False,False,89.20727029480372
201.0,82.0,37.0,83.82304210818006,7.115567887790975,82.95658314283686,1.6969129315466458,48.19001671099774,39.43411463506643,17.067743530223368,0,False,False,False,True,False,False,False,False,False,False,True,False,False,81.6887076137281
218.0,116.0,29.0,94.16919866580304,16.19230066322137,43.62460263571574,40.67737485720052,23.936983634204637,87.13335923402825,41.28393977589064,0,False,False,True,False,False,False,False,False,False,True,False,False,False,86.68213543340312
206.0,105.0,29.0,43.92106012497173,67.96972168333453,24.69611669918925,44.90377603699617,51.20885766986639,38.31644685591258,69.35098370463204,0,False,False,True,False,False,False,True,False,False,False,False,False,False,84.38608015336041
209.0,86.0,30.0,67.11574733796887,0.1112094196187407,91.92080310537251,92.3731395876776,84.16154597578152,57.349176389097664,23.360903203623685,1,True,False,False,False,False,False,False,True,False,False,False,False,False,83.67929249896844
184.0,110.0,29.0,24.99569463976212,22.60790710105627,29.13610728377445,70.1499101465166,24.665644684477783,77.12248152904037,21.972275011039688,0,False,False,True,False,False,False,False,False,False,False,False,False,False,79.36890681924584
196.0,84.0,30.0,98.0368740942185,11.864376574158031,66.231373873072,84.1622007542774,65.07243843338003,44.86325916177341,69.18639081608444,0,False,False,True,False,False,False,False,False,False,False,False,True,False,92.16432310874508
186.0,93.0,30.0,78.6205652261058,34.39576865576856,23.906638407502967,43.18070951077773,5.450927741371958,6.068306895068232,24.89435247968728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,75.24994450925269
